,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
4686,2017/11/06,14:56:54,321,31410123,2,4,5,CHECK,0,0,1,2,3,1509947797,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
4692,2017/11/06,14:57:02,321,31410123,2,5,3,CHECK,0,0,1,2,3,1509947815,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
4700,2017/11/06,14:57:25,312,31410123,3,1,5,CHECK,0,0,2,1,3,1509947826,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
4706,2017/11/06,14:57:45,312,31410123,3,2,3,CHECK,0,0,2,1,3,1509947850,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4712,2017/11/06,14:57:56,312,31410123,3,3,3,CHECK,0,0,2,1,3,1509947866,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
4718,2017/11/06,14:58:12,314,31410123,3,4,3,CHECK,0,0,4,1,3,1509947877,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,3_4,15,r
4729,2017/11/06,14:58:34,312,31410123,3,5,3,CHECK,0,0,2,1,3,1509947902,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
4735,2017/11/06,14:51:51,321,31610112,1,1,3,CHECK,0,0,1,2,3,1509947359,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,10,F*
4741,2017/11/06,14:52:21,321,31610112,1,2,3,CHECK,0,0,1,2,3,1509947519,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,10,F*
4747,2017/11/06,14:52:42,321,31610112,1,3,3,CHECK,0,0,1,2,3,1509947542,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,10,F*
4753,2017/11/06,14:53:02,321,31610112,1,4,3,CHECK,0,0,1,2,3,1509947563,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,10,r
4759,2017/11/06,14:53:16,321,31610112,1,5,3,CHECK,0,0,1,2,3,1509947583,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,10,r
4765,2017/11/06,14:53:49,321,31610112,2,1,3,CHECK,0,0,1,2,3,1509947610,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,10,r
4771,2017/11/06,14:54:04,321,31610112,2,2,3,CHECK,0,0,1,2,3,1509947630,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,10,r
4777,2017/11/06,14:54:18,321,31610112,2,3,3,CHECK,0,0,1,2,3,1509947645,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,10,r
4783,2017/11/06,14:54:37,321,31610112,2,4,3,CHECK,0,0,1,2,3,1509947659,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,10,r
4789,2017/11/06,14:54:54,321,31610112,2,5,3,CHECK,0,0,1,2,3,1509947678,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,10,r
4799,2017/11/06,14:45:23,321,s31710137,1,1,7,CHECK,0,0,1,2,3,1509947051,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
4805,2017/11/06,14:45:52,321,s31710137,1,2,3,CHECK,0,0,1,2,3,1509947124,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
4811,2017/11/06,14:46:02,321,s31710137,1,3,3,CHECK,0,0,1,2,3,1509947153,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4817,2017/11/06,14:46:10,321,s31710137,1,4,3,CHECK,0,0,1,2,3,1509947162,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4823,2017/11/06,14:46:20,321,s31710137,1,5,3,CHECK,0,0,1,2,3,1509947171,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4829,2017/11/06,14:46:31,321,s31710137,2,1,3,CHECK,0,0,1,2,3,1509947183,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
4835,2017/11/06,14:46:38,321,s31710137,2,2,3,CHECK,0,0,1,2,3,1509947192,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
4841,2017/11/06,14:46:44,321,s31710137,2,3,3,CHECK,0,0,1,2,3,1509947198,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
4847,2017/11/06,14:46:52,321,s31710137,2,4,3,CHECK,0,0,1,2,3,1509947204,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
4853,2017/11/06,14:47:05,321,s31710137,2,5,3,CHECK,0,0,1,2,3,1509947213,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
4865,2017/11/06,14:47:28,354,s31710137,3,1,9,CHECK,0,0,4,5,3,1509947227,1,f,0,0,1,0,0,1,1,,,,,,,,,,,3_1,15,n
4879,2017/11/06,14:47:56,312,s31710137,3,2,5,CHECK,0,0,2,1,3,1509947258,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4885,2017/11/06,14:48:08,312,s31710137,3,3,3,CHECK,0,0,2,1,3,1509947276,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
4893,2017/11/06,14:48:46,312,s31710137,3,4,5,CHECK,0,0,2,1,3,1509947289,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
4905,2017/11/06,14:49:05,312,s31710137,3,5,9,CHECK,0,0,2,1,3,1509947327,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
4917,2017/11/06,16:12:57,321,31710143,1,1,9,CHECK,0,0,1,2,3,1509952297,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
4923,2017/11/06,16:13:09,321,31710143,1,2,3,CHECK,0,0,1,2,3,1509952378,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
4929,2017/11/06,16:13:20,321,31710143,1,3,3,CHECK,0,0,1,2,3,1509952390,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4935,2017/11/06,16:13:31,321,31710143,1,4,3,CHECK,0,0,1,2,3,1509952401,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
4941,2017/11/06,16:17:22,341,31710143,1,5,3,CHECK,0,0,1,4,3,1509952636,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,1_5,15,F*
4950,2017/11/06,16:20:24,231,31710143,2,1,3,CHECK,0,0,1,3,2,1509952802,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4956,2017/11/06,16:20:34,431,31710143,2,2,3,CHECK,0,0,1,3,4,1509952824,1,f,0,1,1,1,0,3,1,,,,,,,,,,,2_2,15,n
4965,2017/11/06,16:20:45,231,31710143,2,3,3,CHECK,0,0,1,3,2,1509952838,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
4971,2017/11/06,16:20:53,231,31710143,2,4,3,CHECK,0,0,1,3,2,1509952845,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
4977,2017/11/06,16:21:04,231,31710143,2,5,3,CHECK,0,0,1,3,2,1509952854,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
4988,2017/11/06,16:22:21,231,31710143,3,1,7,CHECK,0,0,1,3,2,1509952866,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
4996,2017/11/06,16:22:31,231,31710143,3,2,5,CHECK,0,0,1,3,2,1509952941,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5004,2017/11/06,16:22:39,236,31710143,3,3,5,CHECK,0,0,6,3,2,1509952951,1,f,0,1,0,1,0,2,1,,,,,,,,,,,3_3,15,n
5013,2017/11/06,16:22:56,231,31710143,3,4,3,CHECK,0,0,1,3,2,1509952967,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
5021,2017/11/06,16:23:15,231,31710143,3,5,5,CHECK,0,0,1,3,2,1509952977,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
5027,2017/11/06,14:53:13,321,31510173,1,1,3,CHECK,0,0,1,2,3,1509947578,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5033,2017/11/06,14:53:24,321,31510173,1,2,3,CHECK,0,0,1,2,3,1509947594,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5039,2017/11/06,14:53:33,321,31510173,1,3,3,CHECK,0,0,1,2,3,1509947605,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5047,2017/11/06,14:53:45,321,31510173,1,4,5,CHECK,0,0,1,2,3,1509947613,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
5053,2017/11/06,14:53:53,321,31510173,1,5,3,CHECK,0,0,1,2,3,1509947626,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
5063,2017/11/06,14:54:26,321,31510173,2,1,7,CHECK,0,0,1,2,3,1509947637,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
5069,2017/11/06,14:54:35,325,31510173,2,2,3,CHECK,0,0,5,2,3,1509947667,1,f,0,0,1,0,0,1,1,,,,,,,,,,F*,2_2,15,F*
5078,2017/11/06,14:54:52,321,31510173,2,3,3,CHECK,0,0,1,2,3,1509947685,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5084,2017/11/06,14:55:06,321,31510173,2,4,3,CHECK,0,0,1,2,3,1509947693,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
5090,2017/11/06,14:55:16,321,31510173,2,5,3,CHECK,0,0,1,2,3,1509947708,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5096,2017/11/06,14:55:47,316,31510173,3,1,3,CHECK,0,0,6,1,3,1509947720,1,f,0,1,0,1,0,2,1,,,,,,,,s,,,3_1,15,s
5115,2017/11/06,14:56:28,321,31510173,3,2,3,CHECK,0,0,1,2,3,1509947781,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
5125,2017/11/06,14:56:41,321,31510173,3,3,7,CHECK,0,0,1,2,3,1509947788,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
5131,2017/11/06,14:56:52,321,31510173,3,4,3,CHECK,0,0,1,2,3,1509947802,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
5139,2017/11/06,14:57:04,341,31510173,3,5,5,CHECK,0,0,1,4,3,1509947812,1,f,0,1,1,1,0,3,1,,,,,,,,,,,3_5,15,n
5155,2017/11/06,14:37:19,321,31510062,1,1,5,CHECK,0,0,1,2,3,1509946605,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
5165,2017/11/06,14:38:24,321,31510062,1,2,7,CHECK,0,0,1,2,3,1509946678,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
5171,2017/11/06,14:39:09,321,31510062,1,3,3,CHECK,0,0,1,2,3,1509946705,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5181,2017/11/06,14:40:16,325,31510062,1,4,7,CHECK,0,0,5,2,3,1509946750,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,1_4,15,r
5190,2017/11/06,14:40:43,325,31510062,1,5,3,CHECK,0,0,5,2,3,1509946832,1,f,0,0,1,0,0,1,1,,,,,,,,,,F*,1_5,15,F*
5199,2017/11/06,14:41:32,321,31510062,2,1,3,CHECK,0,0,1,2,3,1509946853,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
5205,2017/11/06,14:43:31,321,31510062,2,2,3,CHECK,0,0,1,2,3,1509946994,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
5211,2017/11/06,14:44:35,321,31510062,2,3,3,CHECK,0,0,1,2,3,1509947013,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
5217,2017/11/06,14:45:42,321,31510062,2,4,3,CHECK,0,0,1,2,3,1509947076,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
5223,2017/11/06,14:45:56,321,31510062,2,5,3,CHECK,0,0,1,2,3,1509947143,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
5231,2017/11/06,14:46:47,312,31510062,3,1,5,CHECK,0,0,2,1,3,1509947160,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5239,2017/11/06,14:50:30,346,31510062,3,2,5,CHECK,0,0,6,4,3,1509947210,1,f,0,1,0,1,0,2,1,,,,,,,,,r,,3_2,15,r
5255,2017/11/06,14:51:33,312,31510062,3,3,5,CHECK,0,0,2,1,3,1509947473,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
5261,2017/11/06,14:52:26,312,31510062,3,4,3,CHECK,0,0,2,1,3,1509947494,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
5267,2017/11/06,14:52:49,312,31510062,3,5,3,CHECK,0,0,2,1,3,1509947548,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
5273,2017/11/06,14:37:16,321,31710165,1,1,3,CHECK,0,0,1,2,3,1509946617,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
5279,2017/11/06,14:37:27,325,31710165,1,2,3,CHECK,0,0,5,2,3,1509946637,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,1_2,15,r
5295,2017/11/06,14:38:04,321,31710165,1,3,3,CHECK,0,0,1,2,3,1509946678,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5301,2017/11/06,14:38:10,341,31710165,1,4,3,CHECK,0,0,1,4,3,1509946684,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,1_4,15,F*
5314,2017/11/06,14:38:24,321,31710165,1,5,7,CHECK,0,0,1,2,3,1509946695,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
5320,2017/11/06,14:38:35,321,31710165,2,1,3,CHECK,0,0,1,2,3,1509946706,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
5326,2017/11/06,14:38:46,321,31710165,2,2,3,CHECK,0,0,1,2,3,1509946715,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
5334,2017/11/06,14:39:00,321,31710165,2,3,5,CHECK,0,0,1,2,3,1509946727,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
5340,2017/11/06,14:39:08,321,31710165,2,4,3,CHECK,0,0,1,2,3,1509946741,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5348,2017/11/06,14:39:19,321,31710165,2,5,5,CHECK,0,0,1,2,3,1509946748,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
5354,2017/11/06,14:39:32,321,31710165,3,1,3,CHECK,0,0,1,2,3,1509946761,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_1,15,s
5362,2017/11/06,14:39:46,364,31710165,3,2,5,CHECK,0,0,4,6,3,1509946773,1,f,0,1,0,1,0,2,1,,,,,,,,,,,3_2,15,n
5373,2017/11/06,14:40:07,324,31710165,3,3,3,CHECK,0,0,4,2,3,1509946797,1,f,0,1,0,1,1,3,1,,,,,,,,,r,,3_3,15,r
5384,2017/11/06,14:40:19,321,31710165,3,4,3,CHECK,0,0,1,2,3,1509946813,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
5392,2017/11/06,14:40:28,321,31710165,3,5,5,CHECK,0,0,1,2,3,1509946820,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
5408,2017/11/06,14:49:46,352,31710156,1,1,13,CHECK,0,0,2,5,3,1509947350,1,f,0,0,1,0,0,1,1,,,,,,,,,,,1_1,15,n
5423,2017/11/06,14:50:21,231,31710156,1,2,3,CHECK,0,0,1,3,2,1509947411,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
5429,2017/11/06,14:50:32,231,31710156,1,3,3,CHECK,0,0,1,3,2,1509947422,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
5437,2017/11/06,14:50:51,321,31710156,1,4,5,CHECK,0,0,1,2,3,1509947432,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
5443,2017/11/06,14:51:10,321,31710156,1,5,3,CHECK,0,0,1,2,3,1509947451,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
5453,2017/11/06,14:51:36,341,31710156,2,1,7,CHECK,0,0,1,4,3,1509947473,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,2_1,15,r
5464,2017/11/06,14:51:58,361,31710156,2,2,3,CHECK,0,0,1,6,3,1509947509,1,f,0,1,0,1,0,2,1,,,,,,,,,r,,2_2,15,r
5473,2017/11/06,14:52:15,321,31710156,2,3,3,CHECK,0,0,1,2,3,1509947524,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
5479,2017/11/06,14:52:27,431,31710156,2,4,3,CHECK,0,0,1,3,4,1509947536,1,f,0,1,1,1,0,3,1,,,,,,,,,,,2_4,15,n
5488,2017/11/06,14:53:17,231,31710156,2,5,3,CHECK,0,0,1,3,2,1509947552,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
5494,2017/11/06,14:53:35,235,31710156,3,1,3,CHECK,0,0,5,3,2,1509947601,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,3_1,15,r
5517,2017/11/06,14:54:35,231,31710156,3,2,5,CHECK,0,0,1,3,2,1509947658,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
5523,2017/11/06,14:54:47,231,31710156,3,3,3,CHECK,0,0,1,3,2,1509947676,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
5529,2017/11/06,14:54:56,231,31710156,3,4,3,CHECK,0,0,1,3,2,1509947687,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
5535,2017/11/06,14:55:05,431,31710156,3,5,3,CHECK,0,0,1,3,4,1509947696,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,3_5,15,r
5544,2017/11/06,14:41:43,341,31710086,1,1,3,CHECK,0,0,1,4,3,1509946884,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,1_1,15,F*
5569,2017/11/06,14:43:13,352,31710086,1,2,3,CHECK,0,0,2,5,3,1509946960,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,1_2,15,r
5585,2017/11/06,14:45:03,312,31710086,1,3,3,CHECK,0,0,2,1,3,1509947014,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
5591,2017/11/06,14:45:14,312,31710086,1,4,3,CHECK,0,0,2,1,3,1509947104,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
5597,2017/11/06,14:45:22,342,31710086,1,5,3,CHECK,0,0,2,4,3,1509947115,1,f,0,1,0,1,1,3,1,,,,,,,,,r,,1_5,15,r
5606,2017/11/06,14:46:08,321,31710086,2,1,3,CHECK,0,0,1,2,3,1509947131,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
5612,2017/11/06,14:46:17,341,31710086,2,2,3,CHECK,0,0,1,4,3,1509947169,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,2_2,15,r
5635,2017/11/06,14:47:37,312,31710086,2,3,7,CHECK,0,0,2,1,3,1509947233,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
5643,2017/11/06,14:47:50,312,31710086,2,4,5,CHECK,0,0,2,1,3,1509947257,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
5651,2017/11/06,14:48:05,312,31710086,2,5,5,CHECK,0,0,2,1,3,1509947271,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
5657,2017/11/06,14:48:59,312,31710086,3,1,3,CHECK,0,0,2,1,3,1509947290,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
5663,2017/11/06,14:49:23,312,31710086,3,2,3,CHECK,0,0,2,1,3,1509947339,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
5669,2017/11/06,14:49:37,312,31710086,3,3,3,CHECK,0,0,2,1,3,1509947364,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
5675,2017/11/06,14:49:47,312,31710086,3,4,3,CHECK,0,0,2,1,3,1509947377,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
5681,2017/11/06,14:49:58,312,31710086,3,5,3,CHECK,0,0,2,1,3,1509947388,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
5687,2017/11/06,14:49:01,321,31610121,1,1,3,CHECK,0,0,1,2,3,1509947308,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5695,2017/11/06,14:49:21,321,31610121,1,2,5,CHECK,0,0,1,2,3,1509947342,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
5701,2017/11/06,14:49:40,321,31610121,1,3,3,CHECK,0,0,1,2,3,1509947361,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5707,2017/11/06,14:49:54,321,31610121,1,4,3,CHECK,0,0,1,2,3,1509947381,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
5713,2017/11/06,14:50:08,321,31610121,1,5,3,CHECK,0,0,1,2,3,1509947395,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
5723,2017/11/06,14:50:32,325,31610121,2,1,7,CHECK,0,0,5,2,3,1509947411,1,f,0,0,1,0,0,1,1,,,,,,,,,,F*,2_1,15,F*
5737,2017/11/06,14:51:01,321,31610121,2,2,5,CHECK,0,0,1,2,3,1509947446,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
5743,2017/11/06,14:51:14,321,31610121,2,3,3,CHECK,0,0,1,2,3,1509947463,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5749,2017/11/06,14:51:26,321,31610121,2,4,3,CHECK,0,0,1,2,3,1509947475,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5755,2017/11/06,14:51:34,321,31610121,2,5,3,CHECK,0,0,1,2,3,1509947487,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
5765,2017/11/06,14:52:03,321,31610121,3,1,7,CHECK,0,0,1,2,3,1509947499,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5773,2017/11/06,14:52:18,321,31610121,3,2,5,CHECK,0,0,1,2,3,1509947524,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5779,2017/11/06,14:52:27,321,31610121,3,3,3,CHECK,0,0,1,2,3,1509947539,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
5785,2017/11/06,14:52:46,321,31610121,3,4,3,CHECK,0,0,1,2,3,1509947548,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
5791,2017/11/06,14:52:57,321,31610121,3,5,3,CHECK,0,0,1,2,3,1509947567,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
5799,2017/11/06,14:37:03,526,31710074,1,1,5,CHECK,0,0,6,2,5,1509946601,1,f,0,0,1,1,0,2,1,,,,,,,,,,,1_1,15,n
5827,2017/11/06,14:37:51,213,31710074,1,2,3,CHECK,0,0,3,1,2,1509946661,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
5837,2017/11/06,14:38:10,213,31710074,1,3,7,CHECK,0,0,3,1,2,1509946672,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
5845,2017/11/06,14:38:19,213,31710074,1,4,5,CHECK,0,0,3,1,2,1509946690,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
5851,2017/11/06,14:38:26,213,31710074,1,5,3,CHECK,0,0,3,1,2,1509946700,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
5858,2017/11/06,14:38:42,213,31710074,2,1,3,CHECK,0,0,3,1,2,1509946707,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
5864,2017/11/06,14:38:49,213,31710074,2,2,3,CHECK,0,0,3,1,2,1509946723,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
5870,2017/11/06,14:38:58,213,31710074,2,3,3,CHECK,0,0,3,1,2,1509946730,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
5876,2017/11/06,14:39:04,213,31710074,2,4,3,CHECK,0,0,3,1,2,1509946739,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
5884,2017/11/06,14:39:14,213,31710074,2,5,5,CHECK,0,0,3,1,2,1509946744,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
5896,2017/11/06,14:39:37,253,31710074,3,1,9,CHECK,0,0,3,5,2,1509946755,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,3_1,15,r
5958,2017/11/06,14:41:05,312,31710074,3,2,3,CHECK,0,0,2,1,3,1509946855,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
5966,2017/11/06,14:41:20,346,31710074,3,3,5,CHECK,0,0,6,4,3,1509946865,1,f,0,1,0,1,0,2,1,,,,,,,,,r,,3_3,15,r
5990,2017/11/06,14:42:09,312,31710074,3,4,3,CHECK,0,0,2,1,3,1509946905,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
5998,2017/11/06,14:42:18,312,31710074,3,5,5,CHECK,0,0,2,1,3,1509946930,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
6004,2017/11/06,14:41:55,321,31710042,1,1,3,CHECK,0,0,1,2,3,1509946901,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
6010,2017/11/06,14:42:24,321,31710042,1,2,3,CHECK,0,0,1,2,3,1509946915,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6016,2017/11/06,14:42:31,321,31710042,1,3,3,CHECK,0,0,1,2,3,1509946944,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
6024,2017/11/06,14:42:51,321,31710042,1,4,5,CHECK,0,0,1,2,3,1509946952,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
6034,2017/11/06,14:43:12,325,31710042,1,5,7,CHECK,0,0,5,2,3,1509946971,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,1_5,15,r
6045,2017/11/06,14:43:41,235,31710042,2,1,3,CHECK,0,0,5,3,2,1509947012,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,2_1,15,r
6061,2017/11/06,14:44:28,321,31710042,2,2,5,CHECK,0,0,1,2,3,1509947034,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
6069,2017/11/06,14:44:41,231,31710042,2,3,5,CHECK,0,0,1,3,2,1509947069,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
6075,2017/11/06,14:45:00,231,31710042,2,4,3,CHECK,0,0,1,3,2,1509947082,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
6081,2017/11/06,14:45:11,321,31710042,2,5,3,CHECK,0,0,1,2,3,1509947101,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
