,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
3759,2017/10/09,15:02:25,213,s3171037,3,3,5,CHECK,0,0,3,1,2,1507528928,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
3764,2017/10/09,15:02:42,213,s3171037,3,4,3,CHECK,0,0,3,1,2,1507528946,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
3777,2017/10/09,15:03:07,213,s3171037,3,5,11,CHECK,0,0,3,1,2,1507528962,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
3782,2017/10/09,14:59:03,321,31710112,1,1,3,CHECK,0,0,1,2,3,1507528716,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_1
3787,2017/10/09,14:59:30,321,31710112,1,2,3,CHECK,0,0,1,2,3,1507528744,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
3792,2017/10/09,15:00:02,321,31710112,1,3,3,CHECK,0,0,1,2,3,1507528771,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
3797,2017/10/09,15:00:18,321,31710112,1,4,3,CHECK,0,0,1,2,3,1507528803,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
3802,2017/10/09,15:00:31,321,31710112,1,5,3,CHECK,0,0,1,2,3,1507528819,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
3807,2017/10/09,15:01:07,321,31710112,2,1,3,CHECK,0,0,1,2,3,1507528849,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
3812,2017/10/09,15:01:21,321,31710112,2,2,3,CHECK,0,0,1,2,3,1507528868,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
3817,2017/10/09,15:01:33,321,31710112,2,3,3,CHECK,0,0,1,2,3,1507528882,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
3822,2017/10/09,15:02:09,321,31710112,2,4,3,CHECK,0,0,1,2,3,1507528895,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
3827,2017/10/09,15:02:27,321,31710112,2,5,3,CHECK,0,0,1,2,3,1507528930,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
3836,2017/10/09,14:58:07,541,31710156,1,1,7,CHECK,0,0,1,4,5,1507528655,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,1_1
3841,2017/10/09,14:58:12,321,31710156,1,1,11,CHECK,0,0,1,2,3,1507528655,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
3848,2017/10/09,14:58:30,321,31710156,1,2,5,CHECK,0,0,1,2,3,1507528693,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
3853,2017/10/09,14:58:38,321,31710156,1,3,3,CHECK,0,0,1,2,3,1507528711,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
3858,2017/10/09,14:58:49,321,31710156,1,4,3,CHECK,0,0,1,2,3,1507528719,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
3863,2017/10/09,14:59:00,521,31710156,1,5,3,CHECK,0,0,1,2,5,1507528730,1,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,1_5
3864,2017/10/09,14:59:02,521,31710156,1,5,3,CHECK,0,0,1,2,5,1507528730,2,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,1_5
3867,2017/10/09,14:59:07,321,31710156,1,5,5,CHECK,0,0,1,2,3,1507528730,3,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
3876,2017/10/09,14:59:35,345,31710156,2,1,7,CHECK,0,0,5,4,3,1507528755,1,f,0,0,0,0,0,0,1,,,,,,,,0,0,0,2_1
3883,2017/10/09,14:59:47,321,31710156,2,1,13,CHECK,0,0,1,2,3,1507528755,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
3888,2017/10/09,15:00:00,326,31710156,2,2,3,CHECK,0,0,6,2,3,1507528788,1,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,2_2
3891,2017/10/09,15:00:07,321,31710156,2,2,5,CHECK,0,0,1,2,3,1507528788,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
3896,2017/10/09,15:00:16,321,31710156,2,3,3,CHECK,0,0,1,2,3,1507528808,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
3903,2017/10/09,15:00:29,321,31710156,2,4,5,CHECK,0,0,1,2,3,1507528817,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
3910,2017/10/09,15:00:42,321,31710156,2,5,5,CHECK,0,0,1,2,3,1507528831,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
3919,2017/10/09,15:01:21,465,31710156,3,1,7,CHECK,0,0,5,6,4,1507528847,1,f,0,0,1,1,0,2,1,,,,,,,,0,1,0,3_1
3922,2017/10/09,15:01:26,265,31710156,3,1,9,CHECK,0,0,5,6,2,1507528847,2,f,0,0,1,1,0,2,1,,,,,,,,0,1,0,3_1
3927,2017/10/09,15:01:33,325,31710156,3,1,13,CHECK,0,0,5,2,3,1507528847,3,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_1
3934,2017/10/09,15:01:47,513,31710156,3,1,19,CHECK,0,0,3,1,5,1507528847,4,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_1
3937,2017/10/09,15:01:50,213,31710156,3,1,21,CHECK,0,0,3,1,2,1507528847,5,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
3944,2017/10/09,15:02:04,213,31710156,3,2,5,CHECK,0,0,3,1,2,1507528911,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
3949,2017/10/09,15:02:25,213,31710156,3,3,3,CHECK,0,0,3,1,2,1507528925,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
3954,2017/10/09,15:02:36,213,31710156,3,4,3,CHECK,0,0,3,1,2,1507528946,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_4
3959,2017/10/09,15:02:49,463,31710156,3,5,3,CHECK,0,0,3,6,4,1507528957,1,f,0,1,1,1,0,3,1,,,,,,,,0,1,1,3_5
3962,2017/10/09,15:02:55,263,31710156,3,5,5,CHECK,0,0,3,6,2,1507528957,2,f,0,1,1,1,0,3,1,,,,,,,,0,1,1,3_5
3965,2017/10/09,15:03:02,213,31710156,3,5,7,CHECK,0,0,3,1,2,1507528957,3,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
3970,2017/10/09,15:22:09,321,31610121,1,1,3,CHECK,0,0,1,2,3,1507530118,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
3975,2017/10/09,15:22:23,321,31610121,1,2,3,CHECK,0,0,1,2,3,1507530131,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_2
3980,2017/10/09,15:22:36,321,31610121,1,3,3,CHECK,0,0,1,2,3,1507530144,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_3
3985,2017/10/09,15:22:51,321,31610121,1,4,3,CHECK,0,0,1,2,3,1507530157,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
3990,2017/10/09,15:23:03,321,31610121,1,5,3,CHECK,0,0,1,2,3,1507530172,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
3995,2017/10/09,15:23:20,321,31610121,2,1,3,CHECK,0,0,1,2,3,1507530187,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
4000,2017/10/09,15:23:37,321,31610121,2,2,3,CHECK,0,0,1,2,3,1507530201,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
4005,2017/10/09,15:23:51,321,31610121,2,3,3,CHECK,0,0,1,2,3,1507530218,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
4010,2017/10/09,15:24:03,321,31610121,2,4,3,CHECK,0,0,1,2,3,1507530232,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
4015,2017/10/09,15:24:18,321,31610121,2,5,3,CHECK,0,0,1,2,3,1507530244,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
4022,2017/10/09,15:24:55,425,31610121,3,1,5,CHECK,0,0,5,2,4,1507530262,1,f,0,0,0,1,1,2,1,,,,,,,,0,1,0,3_1
4027,2017/10/09,15:25:24,325,31610121,3,1,9,CHECK,0,0,5,2,3,1507530262,2,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_1
4032,2017/10/09,15:25:46,324,31610121,3,1,13,CHECK,0,0,4,2,3,1507530262,3,f,0,1,0,1,1,3,1,,,,,,,,0,1,0,3_1
4035,2017/10/09,15:25:53,314,31610121,3,1,15,CHECK,0,0,4,1,3,1507530262,4,f,0,1,1,1,0,3,1,,,,,,,,0,1,0,3_1
4038,2017/10/09,15:25:58,354,31610121,3,1,17,CHECK,0,0,4,5,3,1507530262,5,f,0,0,0,0,0,0,1,,,,,,,,0,1,0,3_1
4057,2017/10/09,15:27:00,521,31610121,3,1,35,CHECK,0,0,1,2,5,1507530262,6,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_1
4062,2017/10/09,15:27:06,512,31610121,3,1,39,CHECK,0,0,2,1,5,1507530262,7,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_1
4075,2017/10/09,15:27:24,215,31610121,3,1,51,CHECK,0,0,5,1,2,1507530262,8,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_1
4080,2017/10/09,15:27:29,125,31610121,3,1,55,CHECK,0,0,5,2,1,1507530262,9,f,0,0,1,1,1,3,1,,,,,,,,0,1,0,3_1
4083,2017/10/09,15:27:35,123,31610121,3,1,57,CHECK,0,0,3,2,1,1507530262,10,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
4092,2017/10/09,15:28:10,123,31610121,3,2,7,CHECK,0,0,3,2,1,1507530461,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_2
4097,2017/10/09,15:28:25,123,31610121,3,3,3,CHECK,0,0,3,2,1,1507530491,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
4102,2017/10/09,15:28:42,123,31610121,3,4,3,CHECK,0,0,3,2,1,1507530505,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
4109,2017/10/09,15:28:56,123,31610121,3,5,5,CHECK,0,0,3,2,1,1507530523,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
4114,2017/10/09,15:04:17,321,31710074,1,1,3,CHECK,0,0,1,2,3,1507529039,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
4119,2017/10/09,15:04:30,321,31710074,1,2,3,CHECK,0,0,1,2,3,1507529057,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
4126,2017/10/09,15:04:46,521,31710074,1,3,5,CHECK,0,0,1,2,5,1507529070,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,1_3
4129,2017/10/09,15:04:49,321,31710074,1,3,7,CHECK,0,0,1,2,3,1507529070,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
4134,2017/10/09,15:05:03,321,31710074,1,4,3,CHECK,0,0,1,2,3,1507529089,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
4139,2017/10/09,15:05:19,326,31710074,1,5,3,CHECK,0,0,6,2,3,1507529103,1,f,0,1,1,1,0,3,1,,,,,,,,1,0,1,1_5
4144,2017/10/09,15:05:30,321,31710074,1,5,7,CHECK,0,0,1,2,3,1507529103,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
4149,2017/10/09,15:05:48,321,31710074,2,1,3,CHECK,0,0,1,2,3,1507529132,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
4154,2017/10/09,15:05:58,321,31710074,2,2,3,CHECK,0,0,1,2,3,1507529148,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
4159,2017/10/09,15:06:04,321,31710074,2,3,3,CHECK,0,0,1,2,3,1507529159,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
4164,2017/10/09,15:06:21,321,31710074,2,4,3,CHECK,0,0,1,2,3,1507529165,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
4169,2017/10/09,15:06:29,321,31710074,2,5,3,CHECK,0,0,1,2,3,1507529181,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
4179,2017/10/09,15:07:25,213,31710074,3,1,7,CHECK,0,0,3,1,2,1507529190,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
4184,2017/10/09,15:07:39,213,31710074,3,2,3,CHECK,0,0,3,1,2,1507529245,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_2
4189,2017/10/09,15:07:50,213,31710074,3,3,3,CHECK,0,0,3,1,2,1507529259,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_3
4196,2017/10/09,15:08:16,213,31710074,3,4,5,CHECK,0,0,3,1,2,1507529270,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
4201,2017/10/09,15:08:31,213,31710074,3,5,3,CHECK,0,0,3,1,2,1507529297,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_5
