,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
961,2017/10/16,15:05:31,321,3161014,3,3,13,CHECK,0,0,1,2,3,1508133888,5,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
966,2017/10/16,15:05:51,231,3161014,3,4,3,CHECK,0,0,1,3,2,1508133933,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_4
971,2017/10/16,15:05:55,321,3161014,3,4,7,CHECK,0,0,1,2,3,1508133933,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
976,2017/10/16,15:06:11,521,3161014,3,5,3,CHECK,0,0,1,2,5,1508133956,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_5
979,2017/10/16,15:06:14,321,3161014,3,5,5,CHECK,0,0,1,2,3,1508133956,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
984,2017/10/16,14:45:13,321,31610016,1,1,3,CHECK,0,0,1,2,3,1508132694,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
993,2017/10/16,14:45:41,321,31610016,1,2,7,CHECK,0,0,1,2,3,1508132718,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
998,2017/10/16,14:45:55,321,31610016,1,3,3,CHECK,0,0,1,2,3,1508132742,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
1005,2017/10/16,14:46:12,321,31610016,1,4,5,CHECK,0,0,1,2,3,1508132756,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_4
1010,2017/10/16,14:46:24,321,31610016,1,5,3,CHECK,0,0,1,2,3,1508132772,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
1015,2017/10/16,14:46:45,326,31610016,2,1,3,CHECK,0,0,6,2,3,1508132788,1,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_1
1020,2017/10/16,14:47:13,321,31610016,2,1,7,CHECK,0,0,1,2,3,1508132788,2,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
1027,2017/10/16,14:47:24,321,31610016,2,2,5,CHECK,0,0,1,2,3,1508132833,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
1034,2017/10/16,14:47:42,321,31610016,2,3,5,CHECK,0,0,1,2,3,1508132844,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
1041,2017/10/16,14:47:56,321,31610016,2,4,5,CHECK,0,0,1,2,3,1508132863,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1048,2017/10/16,14:48:11,321,31610016,2,5,5,CHECK,0,0,1,2,3,1508132877,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,2_5
1057,2017/10/16,14:48:48,125,31610016,3,1,7,CHECK,0,0,5,2,1,1508132899,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_1
1062,2017/10/16,14:50:02,123,31610016,3,1,11,CHECK,0,0,3,2,1,1508132899,2,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_1
1067,2017/10/16,14:50:07,213,31610016,3,1,15,CHECK,0,0,3,1,2,1508132899,3,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_1
1074,2017/10/16,14:50:16,132,31610016,3,1,21,CHECK,0,0,2,3,1,1508132899,4,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_1
1081,2017/10/16,14:50:22,321,31610016,3,1,27,CHECK,0,0,1,2,3,1508132899,5,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
1094,2017/10/16,14:50:59,154,31610016,3,2,11,CHECK,0,0,4,5,1,1508133027,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
1101,2017/10/16,14:51:15,251,31610016,3,2,17,CHECK,0,0,1,5,2,1508133027,2,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
1108,2017/10/16,14:51:32,134,31610016,3,2,23,CHECK,0,0,4,3,1,1508133027,3,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
1121,2017/10/16,14:52:11,145,31610016,3,2,35,CHECK,0,0,5,4,1,1508133027,4,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_2
1124,2017/10/16,14:52:14,142,31610016,3,2,37,CHECK,0,0,2,4,1,1508133027,5,f,0,1,0,1,1,3,1,,,,,,,,0,0,0,3_2
1127,2017/10/16,14:52:19,152,31610016,3,2,39,CHECK,0,0,2,5,1,1508133027,6,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_2
1130,2017/10/16,14:52:23,132,31610016,3,2,41,CHECK,0,0,2,3,1,1508133027,7,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1135,2017/10/16,14:52:29,123,31610016,3,2,45,CHECK,0,0,3,2,1,1508133027,8,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1142,2017/10/16,14:52:34,231,31610016,3,2,51,CHECK,0,0,1,3,2,1508133027,9,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1147,2017/10/16,14:52:37,213,31610016,3,2,55,CHECK,0,0,3,1,2,1508133027,10,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1152,2017/10/16,14:52:40,123,31610016,3,2,59,CHECK,0,0,3,2,1,1508133027,11,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1157,2017/10/16,14:52:44,213,31610016,3,2,63,CHECK,0,0,3,1,2,1508133027,12,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1162,2017/10/16,14:52:47,231,31610016,3,2,67,CHECK,0,0,1,3,2,1508133027,13,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1163,2017/10/16,14:52:49,231,31610016,3,2,67,CHECK,0,0,1,3,2,1508133027,14,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1168,2017/10/16,14:52:58,213,31610016,3,2,71,CHECK,0,0,3,1,2,1508133027,15,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1175,2017/10/16,14:53:02,123,31610016,3,2,77,CHECK,0,0,3,2,1,1508133027,16,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1180,2017/10/16,14:53:05,132,31610016,3,2,81,CHECK,0,0,2,3,1,1508133027,17,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1187,2017/10/16,14:53:10,312,31610016,3,2,87,CHECK,0,0,2,1,3,1508133027,18,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
1194,2017/10/16,14:53:16,321,31610016,3,2,93,CHECK,0,0,1,2,3,1508133027,19,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
1199,2017/10/16,14:54:03,231,31610016,3,3,3,CHECK,0,0,1,3,2,1508133228,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
1206,2017/10/16,14:54:10,231,31610016,3,3,9,CHECK,0,0,1,3,2,1508133228,2,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
1211,2017/10/16,14:54:14,321,31610016,3,3,13,CHECK,0,0,1,2,3,1508133228,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
1216,2017/10/16,14:54:35,231,31610016,3,4,3,CHECK,0,0,1,3,2,1508133257,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_4
1221,2017/10/16,14:54:40,321,31610016,3,4,7,CHECK,0,0,1,2,3,1508133257,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
1226,2017/10/16,14:55:01,251,31610016,3,5,3,CHECK,0,0,1,5,2,1508133283,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_5
1235,2017/10/16,14:55:22,321,31610016,3,5,11,CHECK,0,0,1,2,3,1508133283,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
1240,2017/10/16,14:46:02,321,31410196,1,1,3,CHECK,0,0,1,2,3,1508132754,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1245,2017/10/16,14:46:09,321,31410196,1,2,3,CHECK,0,0,1,2,3,1508132763,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
1254,2017/10/16,14:46:23,321,31410196,1,3,7,CHECK,0,0,1,2,3,1508132770,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
1259,2017/10/16,14:46:35,521,31410196,1,4,3,CHECK,0,0,1,2,5,1508132784,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,1_4
1262,2017/10/16,14:46:42,321,31410196,1,4,5,CHECK,0,0,1,2,3,1508132784,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_4
1269,2017/10/16,14:46:51,321,31410196,1,5,5,CHECK,0,0,1,2,3,1508132802,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
1276,2017/10/16,14:47:11,321,31410196,2,1,5,CHECK,0,0,1,2,3,1508132814,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
1281,2017/10/16,14:47:22,321,31410196,2,2,3,CHECK,0,0,1,2,3,1508132833,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
1286,2017/10/16,14:47:33,321,31410196,2,3,3,CHECK,0,0,1,2,3,1508132843,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
1293,2017/10/16,14:47:47,321,31410196,2,4,5,CHECK,0,0,1,2,3,1508132854,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1298,2017/10/16,14:47:59,321,31410196,2,5,3,CHECK,0,0,1,2,3,1508132868,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
1307,2017/10/16,14:48:25,154,31410196,3,1,7,CHECK,0,0,4,5,1,1508132882,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
1312,2017/10/16,14:48:48,145,31410196,3,1,11,CHECK,0,0,5,4,1,1508132882,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
1323,2017/10/16,14:49:26,321,31410196,3,1,21,CHECK,0,0,1,2,3,1508132882,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
1330,2017/10/16,14:49:45,451,31410196,3,2,5,CHECK,0,0,1,5,4,1508132967,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,1,3_2
1335,2017/10/16,14:50:00,321,31410196,3,2,9,CHECK,0,0,1,2,3,1508132967,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,3_2
1342,2017/10/16,14:50:13,321,31410196,3,3,5,CHECK,0,0,1,2,3,1508133001,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
1347,2017/10/16,14:50:33,321,31410196,3,4,3,CHECK,0,0,1,2,3,1508133013,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
1352,2017/10/16,14:50:44,321,31410196,3,5,3,CHECK,0,0,1,2,3,1508133033,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
1357,2017/10/16,14:51:43,321,31710135,1,1,3,CHECK,0,0,1,2,3,1508133085,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1362,2017/10/16,14:52:15,321,31710135,1,2,3,CHECK,0,0,1,2,3,1508133108,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
1367,2017/10/16,14:52:37,321,31710135,1,3,3,CHECK,0,0,1,2,3,1508133136,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
1372,2017/10/16,14:52:52,321,31710135,1,4,3,CHECK,0,0,1,2,3,1508133158,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1377,2017/10/16,14:53:04,321,31710135,1,5,3,CHECK,0,0,1,2,3,1508133174,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
1390,2017/10/16,14:54:05,321,31710135,2,1,11,CHECK,0,0,1,2,3,1508133188,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
1395,2017/10/16,14:54:18,321,31710135,2,2,3,CHECK,0,0,1,2,3,1508133246,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
1400,2017/10/16,14:54:33,321,31710135,2,3,3,CHECK,0,0,1,2,3,1508133259,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
1405,2017/10/16,14:54:46,321,31710135,2,4,3,CHECK,0,0,1,2,3,1508133274,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1410,2017/10/16,14:54:59,321,31710135,2,5,3,CHECK,0,0,1,2,3,1508133287,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
1415,2017/10/16,14:55:53,154,31710135,3,1,3,CHECK,0,0,4,5,1,1508133303,1,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
1418,2017/10/16,14:55:59,654,31710135,3,1,5,CHECK,0,0,4,5,6,1508133303,2,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
1429,2017/10/16,14:56:21,231,31710135,3,1,15,CHECK,0,0,1,3,2,1508133303,3,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
1436,2017/10/16,14:56:45,143,31710135,3,1,21,CHECK,0,0,3,4,1,1508133303,4,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
1443,2017/10/16,14:57:03,154,31710135,3,1,27,CHECK,0,0,4,5,1,1508133303,5,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
1452,2017/10/16,14:57:22,623,31710135,3,1,35,CHECK,0,0,3,2,6,1508133303,6,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
1455,2017/10/16,14:57:26,123,31710135,3,1,37,CHECK,0,0,3,2,1,1508133303,7,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
1460,2017/10/16,14:57:50,643,31710135,3,1,41,CHECK,0,0,3,4,6,1508133303,8,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
1467,2017/10/16,14:58:14,125,31710135,3,1,47,CHECK,0,0,5,2,1,1508133303,9,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
1474,2017/10/16,14:58:36,436,31710135,3,1,53,CHECK,0,0,6,3,4,1508133303,10,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
1481,2017/10/16,14:58:50,623,31710135,3,1,59,CHECK,0,0,3,2,6,1508133303,11,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
1486,2017/10/16,14:59:00,263,31710135,3,1,63,CHECK,0,0,3,6,2,1508133303,12,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
1491,2017/10/16,14:59:08,236,31710135,3,1,67,CHECK,0,0,6,3,2,1508133303,13,f,0,1,1,1,0,3,1,,,,,,,,0,0,0,3_1
1498,2017/10/16,14:59:54,123,31710135,3,1,73,CHECK,0,0,3,2,1,1508133303,14,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
1503,2017/10/16,15:00:17,154,31710135,3,1,77,CHECK,0,0,4,5,1,1508133303,15,f,0,0,1,1,0,2,1,,,,,,,,0,0,0,3_1
1512,2017/10/16,15:01:22,625,31710135,3,1,85,CHECK,0,0,5,2,6,1508133303,16,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_1
1519,2017/10/16,15:01:56,413,31710135,3,1,91,CHECK,0,0,3,1,4,1508133303,17,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
1524,2017/10/16,15:02:03,143,31710135,3,1,95,CHECK,0,0,3,4,1,1508133303,18,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_1
1529,2017/10/16,15:02:14,123,31710135,3,1,99,CHECK,0,0,3,2,1,1508133303,19,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
1534,2017/10/16,15:02:20,213,31710135,3,1,103,CHECK,0,0,3,1,2,1508133303,20,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
1539,2017/10/16,15:02:26,231,31710135,3,1,107,CHECK,0,0,1,3,2,1508133303,21,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_1
1544,2017/10/16,15:05:40,321,31710135,3,1,111,CHECK,0,0,1,2,3,1508133303,22,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
1549,2017/10/16,15:06:38,321,31710135,3,2,3,CHECK,0,0,1,2,3,1508133955,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
1554,2017/10/16,15:06:52,321,31710135,3,3,3,CHECK,0,0,1,2,3,1508133999,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
1559,2017/10/16,15:07:17,321,31710135,3,4,3,CHECK,0,0,1,2,3,1508134013,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
1564,2017/10/16,15:08:15,321,31710135,3,5,3,CHECK,0,0,1,2,3,1508134039,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
1569,2017/10/16,14:44:33,321,31410011,1,1,3,CHECK,0,0,1,2,3,1508132655,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1576,2017/10/16,14:44:50,321,31410011,1,2,5,CHECK,0,0,1,2,3,1508132674,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
1581,2017/10/16,14:45:02,321,31410011,1,3,3,CHECK,0,0,1,2,3,1508132691,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
1586,2017/10/16,14:45:22,321,31410011,1,4,3,CHECK,0,0,1,2,3,1508132703,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
1591,2017/10/16,14:45:34,321,31410011,1,5,3,CHECK,0,0,1,2,3,1508132723,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
1596,2017/10/16,14:45:54,321,31410011,2,1,3,CHECK,0,0,1,2,3,1508132737,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
1601,2017/10/16,14:46:05,321,31410011,2,2,3,CHECK,0,0,1,2,3,1508132754,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
1606,2017/10/16,14:46:16,321,31410011,2,3,3,CHECK,0,0,1,2,3,1508132766,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
1611,2017/10/16,14:46:28,321,31410011,2,4,3,CHECK,0,0,1,2,3,1508132777,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
1616,2017/10/16,14:46:44,321,31410011,2,5,3,CHECK,0,0,1,2,3,1508132789,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
1621,2017/10/16,14:47:05,123,31410011,3,1,3,CHECK,0,0,3,2,1,1508132807,1,f,0,1,1,1,1,4,1,,,,,,,,1,0,1,3_1
1628,2017/10/16,14:47:18,231,31410011,3,1,9,CHECK,0,0,1,3,2,1508132807,2,f,0,1,1,1,1,4,1,,,,,,,,1,0,1,3_1
1635,2017/10/16,14:47:34,154,31410011,3,1,15,CHECK,0,0,4,5,1,1508132807,3,f,0,0,1,1,0,2,1,,,,,,,,1,0,1,3_1
1644,2017/10/16,14:47:57,321,31410011,3,1,23,CHECK,0,0,1,2,3,1508132807,4,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,3_1
1649,2017/10/16,14:48:24,451,31410011,3,2,3,CHECK,0,0,1,5,4,1508132878,1,f,0,0,1,1,0,2,1,,,,,,,,1,0,0,3_2
1658,2017/10/16,14:48:38,123,31410011,3,2,11,CHECK,0,0,3,2,1,1508132878,2,f,0,1,1,1,1,4,1,,,,,,,,1,0,0,3_2
1663,2017/10/16,14:48:42,321,31410011,3,2,15,CHECK,0,0,1,2,3,1508132878,3,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_2
1670,2017/10/16,14:49:21,123,31410011,3,3,5,CHECK,0,0,3,2,1,1508132923,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_3
1675,2017/10/16,14:49:25,321,31410011,3,3,9,CHECK,0,0,1,2,3,1508132923,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
1682,2017/10/16,14:49:47,321,31410011,3,4,5,CHECK,0,0,1,2,3,1508132966,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
1687,2017/10/16,14:50:00,321,31410011,3,5,3,CHECK,0,0,1,2,3,1508132988,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1692,2017/10/16,14:50:39,321,31610007,1,1,3,CHECK,0,0,1,2,3,1508133030,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1697,2017/10/16,14:50:51,321,31610007,1,2,3,CHECK,0,0,1,2,3,1508133040,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
1702,2017/10/16,14:50:57,321,31610007,1,3,3,CHECK,0,0,1,2,3,1508133052,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
1707,2017/10/16,14:51:07,321,31610007,1,4,3,CHECK,0,0,1,2,3,1508133058,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1712,2017/10/16,14:51:18,321,31610007,1,5,3,CHECK,0,0,1,2,3,1508133068,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
1717,2017/10/16,14:51:31,321,31610007,2,1,3,CHECK,0,0,1,2,3,1508133080,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
1722,2017/10/16,14:51:41,321,31610007,2,2,3,CHECK,0,0,1,2,3,1508133091,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
1727,2017/10/16,14:51:58,321,31610007,2,3,3,CHECK,0,0,1,2,3,1508133102,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
1732,2017/10/16,14:52:08,321,31610007,2,4,3,CHECK,0,0,1,2,3,1508133118,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
1737,2017/10/16,14:52:17,321,31610007,2,5,3,CHECK,0,0,1,2,3,1508133129,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
1742,2017/10/16,14:52:36,145,31610007,3,1,3,CHECK,0,0,5,4,1,1508133141,1,f,0,0,1,1,0,2,1,,,,,,,,0,1,1,3_1
1745,2017/10/16,14:52:46,125,31610007,3,1,5,CHECK,0,0,5,2,1,1508133141,2,f,0,0,1,0,0,1,1,,,,,,,,0,1,1,3_1
1756,2017/10/16,14:52:59,123,31610007,3,1,15,CHECK,0,0,3,2,1,1508133141,3,f,0,1,1,1,1,4,1,,,,,,,,0,1,1,3_1
1763,2017/10/16,14:53:05,231,31610007,3,1,21,CHECK,0,0,1,3,2,1508133141,4,f,0,1,1,1,1,4,1,,,,,,,,0,1,1,3_1
1768,2017/10/16,14:53:08,213,31610007,3,1,25,CHECK,0,0,3,1,2,1508133141,5,f,0,1,1,1,1,4,1,,,,,,,,0,1,1,3_1
1775,2017/10/16,14:53:13,321,31610007,3,1,31,CHECK,0,0,1,2,3,1508133141,6,s,1,1,1,1,1,5,1,,,,,,,,0,1,1,3_1
1780,2017/10/16,14:53:38,143,31610007,3,2,3,CHECK,0,0,3,4,1,1508133194,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
1789,2017/10/16,14:53:50,321,31610007,3,2,11,CHECK,0,0,1,2,3,1508133194,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
1794,2017/10/16,14:54:08,521,31610007,3,3,3,CHECK,0,0,1,2,5,1508133230,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_3
1803,2017/10/16,14:54:14,152,31610007,3,3,11,CHECK,0,0,2,5,1,1508133230,2,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_3
1808,2017/10/16,14:54:24,154,31610007,3,3,15,CHECK,0,0,4,5,1,1508133230,3,f,0,0,1,1,0,2,1,,,,,,,,0,1,0,3_3
1815,2017/10/16,14:54:28,541,31610007,3,3,21,CHECK,0,0,1,4,5,1508133230,4,f,0,0,1,1,0,2,1,,,,,,,,0,1,0,3_3
1818,2017/10/16,14:54:33,341,31610007,3,3,23,CHECK,0,0,1,4,3,1508133230,5,f,0,0,1,0,1,2,1,,,,,,,,0,1,0,3_3
1821,2017/10/16,14:54:37,321,31610007,3,3,25,CHECK,0,0,1,2,3,1508133230,6,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
1826,2017/10/16,14:54:53,321,31610007,3,4,3,CHECK,0,0,1,2,3,1508133277,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
1831,2017/10/16,14:55:06,321,31610007,3,5,3,CHECK,0,0,1,2,3,1508133294,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
1836,2017/10/16,14:45:11,321,31610079,1,1,3,CHECK,0,0,1,2,3,1508132704,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
1841,2017/10/16,14:45:17,521,31610079,1,2,3,CHECK,0,0,1,2,5,1508132712,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,1,1_2
1844,2017/10/16,14:45:22,321,31610079,1,2,5,CHECK,0,0,1,2,3,1508132712,2,s,1,1,1,1,1,5,1,,,,,,,,0,0,1,1_2
1849,2017/10/16,14:45:31,321,31610079,1,3,3,CHECK,0,0,1,2,3,1508132723,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
1854,2017/10/16,14:45:39,321,31610079,1,4,3,CHECK,0,0,1,2,3,1508132732,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1859,2017/10/16,14:45:48,321,31610079,1,5,3,CHECK,0,0,1,2,3,1508132739,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
1866,2017/10/16,14:46:15,321,31610079,2,1,5,CHECK,0,0,1,2,3,1508132763,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
1871,2017/10/16,14:46:31,321,31610079,2,2,3,CHECK,0,0,1,2,3,1508132775,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
1878,2017/10/16,14:47:07,321,31610079,2,3,5,CHECK,0,0,1,2,3,1508132791,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_3
1883,2017/10/16,14:47:20,321,31610079,2,4,3,CHECK,0,0,1,2,3,1508132827,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_4
1888,2017/10/16,14:47:28,321,31610079,2,5,3,CHECK,0,0,1,2,3,1508132840,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
1897,2017/10/16,14:46:42,326,31210101,1,1,7,CHECK,0,0,6,2,3,1508132781,1,f,1,1,1,1,0,4,1,,,,,,,,0,0,0,1_1
1908,2017/10/16,14:47:02,521,31210101,1,1,17,CHECK,0,0,1,2,5,1508132781,2,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,1_1
1911,2017/10/16,14:47:11,321,31210101,1,1,19,CHECK,0,0,1,2,3,1508132781,3,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
1916,2017/10/16,14:47:32,321,31210101,1,2,3,CHECK,0,0,1,2,3,1508132832,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_2
1921,2017/10/16,14:48:01,321,31210101,1,3,3,CHECK,0,0,1,2,3,1508132853,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
1926,2017/10/16,14:48:12,321,31210101,1,4,3,CHECK,0,0,1,2,3,1508132882,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
1931,2017/10/16,14:48:55,321,31210101,1,5,3,CHECK,0,0,1,2,3,1508132894,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
