date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial
2017/10/09,15:00:02,321,31610016,1,1,3,SET,1,1,1,2,3,1507528796,0,s,1,1,1,1,1,5,1
2017/10/09,15:00:03,321,31610016,1,1,3,CHECK,0,0,1,2,3,1507528796,1,s,1,1,1,1,1,5,1
2017/10/09,15:00:03,0,31610016,1,2,0,PROB_BEGIN,0,0,0,0,0,1507528803,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:05,6,31610016,1,2,1,SET,1,6,6,0,0,1507528803,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:06,26,31610016,1,2,2,SET,2,2,6,2,0,1507528803,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:10,326,31610016,1,2,3,SET,3,3,6,2,3,1507528803,0,f,0,1,1,1,0,3,1
2017/10/09,15:00:11,326,31610016,1,2,4,REMOVE,1,6,6,2,3,1507528803,0,f,0,1,1,1,0,3,1
2017/10/09,15:00:12,321,31610016,1,2,5,SET,1,1,1,2,3,1507528803,0,s,1,1,1,1,1,5,1
2017/10/09,15:00:13,321,31610016,1,2,5,CHECK,0,0,1,2,3,1507528803,1,s,1,1,1,1,1,5,1
2017/10/09,15:00:14,0,31610016,1,3,0,PROB_BEGIN,0,0,0,0,0,1507528814,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:18,300,31610016,1,3,1,SET,3,3,0,0,3,1507528814,0,f,0,1,0,0,0,1,1
2017/10/09,15:00:20,320,31610016,1,3,2,SET,2,2,0,2,3,1507528814,0,f,0,1,0,0,0,1,1
2017/10/09,15:00:23,321,31610016,1,3,3,SET,1,1,1,2,3,1507528814,0,s,1,1,1,1,1,5,1
2017/10/09,15:00:24,321,31610016,1,3,3,CHECK,0,0,1,2,3,1507528814,1,s,1,1,1,1,1,5,1
2017/10/09,15:00:25,0,31610016,1,4,0,PROB_BEGIN,0,0,0,0,0,1507528825,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:32,300,31610016,1,4,1,SET,3,3,0,0,3,1507528825,0,f,0,1,0,0,0,1,1
2017/10/09,15:00:33,301,31610016,1,4,2,SET,1,1,1,0,3,1507528825,0,f,0,1,0,0,0,1,1
2017/10/09,15:00:37,341,31610016,1,4,3,SET,2,4,1,4,3,1507528825,0,f,0,1,1,1,0,3,1
2017/10/09,15:00:37,341,31610016,1,4,3,CHECK,0,0,1,4,3,1507528825,1,f,0,1,1,1,0,3,1
2017/10/09,15:00:43,341,31610016,1,4,4,REMOVE,2,4,1,4,3,1507528825,1,f,0,1,1,1,0,3,1
2017/10/09,15:00:44,321,31610016,1,4,5,SET,2,2,1,2,3,1507528825,1,s,1,1,1,1,1,5,1
2017/10/09,15:00:45,321,31610016,1,4,5,CHECK,0,0,1,2,3,1507528825,2,s,1,1,1,1,1,5,1
2017/10/09,15:00:45,0,31610016,1,5,0,PROB_BEGIN,0,0,0,0,0,1507528845,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:47,6,31610016,1,5,1,SET,1,6,6,0,0,1507528845,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:48,6,31610016,1,5,2,REMOVE,1,6,6,0,0,1507528845,0,f,0,0,0,0,0,0,1
2017/10/09,15:00:50,300,31610016,1,5,3,SET,3,3,0,0,3,1507528845,0,f,0,1,0,0,0,1,1
2017/10/09,15:00:51,301,31610016,1,5,4,SET,1,1,1,0,3,1507528845,0,f,0,1,0,0,0,1,1
2017/10/09,15:00:53,321,31610016,1,5,5,SET,2,2,1,2,3,1507528845,0,s,1,1,1,1,1,5,1
2017/10/09,15:00:53,321,31610016,1,5,5,CHECK,0,0,1,2,3,1507528845,1,s,1,1,1,1,1,5,1
2017/10/09,15:00:56,0,31610016,2,1,0,PROB_BEGIN,0,0,0,0,0,1507528856,0,f,0,0,0,0,0,0,1
2017/10/09,15:01:05,300,31610016,2,1,1,SET,3,3,0,0,3,1507528856,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:06,306,31610016,2,1,2,SET,1,6,6,0,3,1507528856,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:10,326,31610016,2,1,3,SET,2,2,6,2,3,1507528856,0,f,0,1,1,1,0,3,1
2017/10/09,15:01:11,326,31610016,2,1,3,CHECK,0,0,6,2,3,1507528856,1,f,0,1,1,1,0,3,1
2017/10/09,15:01:14,326,31610016,2,1,4,REMOVE,1,6,6,2,3,1507528856,1,f,0,1,1,1,0,3,1
2017/10/09,15:01:15,321,31610016,2,1,5,SET,1,1,1,2,3,1507528856,1,s,1,1,1,1,1,5,1
2017/10/09,15:01:16,321,31610016,2,1,5,CHECK,0,0,1,2,3,1507528856,2,s,1,1,1,1,1,5,1
2017/10/09,15:01:17,0,31610016,2,2,0,PROB_BEGIN,0,0,0,0,0,1507528877,0,f,0,0,0,0,0,0,1
2017/10/09,15:01:20,1,31610016,2,2,1,SET,1,1,1,0,0,1507528877,0,f,0,0,0,0,0,0,1
2017/10/09,15:01:22,301,31610016,2,2,2,SET,3,3,1,0,3,1507528877,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:24,321,31610016,2,2,3,SET,2,2,1,2,3,1507528877,0,s,1,1,1,1,1,5,1
2017/10/09,15:01:25,321,31610016,2,2,3,CHECK,0,0,1,2,3,1507528877,1,s,1,1,1,1,1,5,1
2017/10/09,15:01:26,0,31610016,2,3,0,PROB_BEGIN,0,0,0,0,0,1507528886,0,f,0,0,0,0,0,0,1
2017/10/09,15:01:28,1,31610016,2,3,1,SET,1,1,1,0,0,1507528886,0,f,0,0,0,0,0,0,1
2017/10/09,15:01:30,301,31610016,2,3,2,SET,3,3,1,0,3,1507528886,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:34,321,31610016,2,3,3,SET,2,2,1,2,3,1507528886,0,s,1,1,1,1,1,5,1
2017/10/09,15:01:34,321,31610016,2,3,3,CHECK,0,0,1,2,3,1507528886,1,s,1,1,1,1,1,5,1
2017/10/09,15:01:35,0,31610016,2,4,0,PROB_BEGIN,0,0,0,0,0,1507528895,0,f,0,0,0,0,0,0,1
2017/10/09,15:01:39,300,31610016,2,4,1,SET,3,3,0,0,3,1507528895,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:43,301,31610016,2,4,2,SET,1,1,1,0,3,1507528895,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:45,321,31610016,2,4,3,SET,2,2,1,2,3,1507528895,0,s,1,1,1,1,1,5,1
2017/10/09,15:01:46,321,31610016,2,4,3,CHECK,0,0,1,2,3,1507528895,1,s,1,1,1,1,1,5,1
2017/10/09,15:01:46,0,31610016,2,5,0,PROB_BEGIN,0,0,0,0,0,1507528906,0,f,0,0,0,0,0,0,1
2017/10/09,15:01:49,300,31610016,2,5,1,SET,3,3,0,0,3,1507528906,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:51,301,31610016,2,5,2,SET,1,1,1,0,3,1507528906,0,f,0,1,0,0,0,1,1
2017/10/09,15:01:53,321,31610016,2,5,3,SET,2,2,1,2,3,1507528906,0,s,1,1,1,1,1,5,1
2017/10/09,15:01:53,321,31610016,2,5,3,CHECK,0,0,1,2,3,1507528906,1,s,1,1,1,1,1,5,1
2017/10/09,15:01:56,0,31610016,3,1,0,PROB_BEGIN,0,0,0,0,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:29,3,31610016,3,1,1,SET,1,3,3,0,0,1507528916,0,f,0,1,0,0,0,1,1
2017/10/09,15:02:36,3,31610016,3,1,2,REMOVE,1,3,3,0,0,1507528916,0,f,0,1,0,0,0,1,1
2017/10/09,15:02:40,4,31610016,3,1,3,SET,1,4,4,0,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:41,24,31610016,3,1,4,SET,2,2,4,2,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:45,24,31610016,3,1,5,REMOVE,2,2,4,2,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:46,4,31610016,3,1,6,REMOVE,1,4,4,0,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:54,10,31610016,3,1,7,SET,2,1,0,1,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:54,10,31610016,3,1,8,REMOVE,2,1,0,1,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:55,1,31610016,3,1,9,SET,1,1,1,0,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:57,21,31610016,3,1,10,SET,2,2,1,2,0,1507528916,0,f,0,0,0,0,0,0,1
2017/10/09,15:02:59,521,31610016,3,1,11,SET,3,5,1,2,5,1507528916,0,f,0,0,1,1,1,3,1
2017/10/09,15:02:59,521,31610016,3,1,11,CHECK,0,0,1,2,5,1507528916,1,f,0,0,1,1,1,3,1
2017/10/09,15:03:01,521,31610016,3,1,12,REMOVE,3,5,1,2,5,1507528916,1,f,0,0,1,1,1,3,1
2017/10/09,15:03:02,321,31610016,3,1,13,SET,3,3,1,2,3,1507528916,1,s,1,1,1,1,1,5,1
2017/10/09,15:03:03,321,31610016,3,1,13,CHECK,0,0,1,2,3,1507528916,2,s,1,1,1,1,1,5,1
2017/10/09,15:03:22,0,31610016,3,2,0,PROB_BEGIN,0,0,0,0,0,1507529002,0,f,0,0,0,0,0,0,1
2017/10/09,15:03:28,300,31610016,3,2,1,SET,3,3,0,0,3,1507529002,0,f,0,1,0,0,0,1,1
2017/10/09,15:03:31,301,31610016,3,2,2,SET,1,1,1,0,3,1507529002,0,f,0,1,0,0,0,1,1
2017/10/09,15:03:34,301,31610016,3,2,3,REMOVE,1,1,1,0,3,1507529002,0,f,0,1,0,0,0,1,1
2017/10/09,15:03:34,310,31610016,3,2,4,SET,2,1,0,1,3,1507529002,0,f,0,1,0,0,0,1,1
2017/10/09,15:03:35,312,31610016,3,2,5,SET,1,2,2,1,3,1507529002,0,s,1,1,1,1,1,5,1
2017/10/09,15:03:36,312,31610016,3,2,5,CHECK,0,0,2,1,3,1507529002,1,s,1,1,1,1,1,5,1
2017/10/09,15:03:37,0,31610016,3,3,0,PROB_BEGIN,0,0,0,0,0,1507529017,0,f,0,0,0,0,0,0,1
2017/10/09,15:03:43,300,31610016,3,3,1,SET,3,3,0,0,3,1507529017,0,f,0,1,0,0,0,1,1
2017/10/09,15:03:46,310,31610016,3,3,2,SET,2,1,0,1,3,1507529017,0,f,0,1,0,0,0,1,1
2017/10/09,15:03:58,312,31610016,3,3,3,SET,1,2,2,1,3,1507529017,0,s,1,1,1,1,1,5,1
2017/10/09,15:03:59,312,31610016,3,3,3,CHECK,0,0,2,1,3,1507529017,1,s,1,1,1,1,1,5,1
2017/10/09,15:04:00,0,31610016,3,4,0,PROB_BEGIN,0,0,0,0,0,1507529040,0,f,0,0,0,0,0,0,1
2017/10/09,15:04:03,500,31610016,3,4,1,SET,3,5,0,0,5,1507529040,0,f,0,0,0,0,0,0,1
2017/10/09,15:04:04,500,31610016,3,4,2,REMOVE,3,5,0,0,5,1507529040,0,f,0,0,0,0,0,0,1
2017/10/09,15:04:05,300,31610016,3,4,3,SET,3,3,0,0,3,1507529040,0,f,0,1,0,0,0,1,1
2017/10/09,15:04:12,310,31610016,3,4,4,SET,2,1,0,1,3,1507529040,0,f,0,1,0,0,0,1,1
2017/10/09,15:04:13,312,31610016,3,4,5,SET,1,2,2,1,3,1507529040,0,s,1,1,1,1,1,5,1
2017/10/09,15:04:14,312,31610016,3,4,5,CHECK,0,0,2,1,3,1507529040,1,s,1,1,1,1,1,5,1
2017/10/09,15:04:15,0,31610016,3,5,0,PROB_BEGIN,0,0,0,0,0,1507529055,0,f,0,0,0,0,0,0,1
2017/10/09,15:04:19,300,31610016,3,5,1,SET,3,3,0,0,3,1507529055,0,f,0,1,0,0,0,1,1
2017/10/09,15:04:25,320,31610016,3,5,2,SET,2,2,0,2,3,1507529055,0,f,0,1,0,0,0,1,1
2017/10/09,15:04:26,320,31610016,3,5,3,REMOVE,2,2,0,2,3,1507529055,0,f,0,1,0,0,0,1,1
2017/10/09,15:04:28,302,31610016,3,5,4,SET,1,2,2,0,3,1507529055,0,f,0,1,0,0,0,1,1
2017/10/09,15:04:29,312,31610016,3,5,5,SET,2,1,2,1,3,1507529055,0,s,1,1,1,1,1,5,1
2017/10/09,15:04:29,312,31610016,3,5,5,CHECK,0,0,2,1,3,1507529055,1,s,1,1,1,1,1,5,1
2017/10/09,14:48:21,0,31410196,1,1,0,PROB_BEGIN,0,0,0,0,0,1507528101,0,f,0,0,0,0,0,0,1
2017/10/09,14:48:53,1,31410196,1,1,1,SET,1,1,1,0,0,1507528101,0,f,0,0,0,0,0,0,1
2017/10/09,14:48:54,41,31410196,1,1,2,SET,2,4,1,4,0,1507528101,0,f,0,0,0,0,0,0,1
2017/10/09,14:48:56,41,31410196,1,1,3,REMOVE,2,4,1,4,0,1507528101,0,f,0,0,0,0,0,0,1
2017/10/09,14:48:58,21,31410196,1,1,4,SET,2,2,1,2,0,1507528101,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:00,321,31410196,1,1,5,SET,3,3,1,2,3,1507528101,0,s,1,1,1,1,1,5,1
2017/10/09,14:49:01,321,31410196,1,1,5,CHECK,0,0,1,2,3,1507528101,1,s,1,1,1,1,1,5,1
2017/10/09,14:49:02,0,31410196,1,2,0,PROB_BEGIN,0,0,0,0,0,1507528142,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:05,6,31410196,1,2,1,SET,1,6,6,0,0,1507528142,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:09,306,31410196,1,2,2,SET,3,3,6,0,3,1507528142,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:10,306,31410196,1,2,3,REMOVE,1,6,6,0,3,1507528142,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:11,301,31410196,1,2,4,SET,1,1,1,0,3,1507528142,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:12,321,31410196,1,2,5,SET,2,2,1,2,3,1507528142,0,s,1,1,1,1,1,5,1
2017/10/09,14:49:13,321,31410196,1,2,5,CHECK,0,0,1,2,3,1507528142,1,s,1,1,1,1,1,5,1
2017/10/09,14:49:14,0,31410196,1,3,0,PROB_BEGIN,0,0,0,0,0,1507528154,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:18,1,31410196,1,3,1,SET,1,1,1,0,0,1507528154,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:22,301,31410196,1,3,2,SET,3,3,1,0,3,1507528154,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:24,321,31410196,1,3,3,SET,2,2,1,2,3,1507528154,0,s,1,1,1,1,1,5,1
2017/10/09,14:49:24,321,31410196,1,3,3,CHECK,0,0,1,2,3,1507528154,1,s,1,1,1,1,1,5,1
2017/10/09,14:49:25,0,31410196,1,4,0,PROB_BEGIN,0,0,0,0,0,1507528165,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:27,1,31410196,1,4,1,SET,1,1,1,0,0,1507528165,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:28,41,31410196,1,4,2,SET,2,4,1,4,0,1507528165,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:30,341,31410196,1,4,3,SET,3,3,1,4,3,1507528165,0,f,0,1,1,1,0,3,1
2017/10/09,14:49:31,341,31410196,1,4,4,REMOVE,2,4,1,4,3,1507528165,0,f,0,1,1,1,0,3,1
2017/10/09,14:49:33,321,31410196,1,4,5,SET,2,2,1,2,3,1507528165,0,s,1,1,1,1,1,5,1
2017/10/09,14:49:33,321,31410196,1,4,5,CHECK,0,0,1,2,3,1507528165,1,s,1,1,1,1,1,5,1
2017/10/09,14:49:34,0,31410196,1,5,0,PROB_BEGIN,0,0,0,0,0,1507528174,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:38,300,31410196,1,5,1,SET,3,3,0,0,3,1507528174,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:40,320,31410196,1,5,2,SET,2,2,0,2,3,1507528174,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:42,321,31410196,1,5,3,SET,1,1,1,2,3,1507528174,0,s,1,1,1,1,1,5,1
2017/10/09,14:49:42,321,31410196,1,5,3,CHECK,0,0,1,2,3,1507528174,1,s,1,1,1,1,1,5,1
2017/10/09,14:49:46,0,31410196,2,1,0,PROB_BEGIN,0,0,0,0,0,1507528186,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:52,300,31410196,2,1,1,SET,3,3,0,0,3,1507528186,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:54,301,31410196,2,1,2,SET,1,1,1,0,3,1507528186,0,f,0,1,0,0,0,1,1
2017/10/09,14:49:56,321,31410196,2,1,3,SET,2,2,1,2,3,1507528186,0,s,1,1,1,1,1,5,1
2017/10/09,14:49:56,321,31410196,2,1,3,CHECK,0,0,1,2,3,1507528186,1,s,1,1,1,1,1,5,1
2017/10/09,14:49:57,0,31410196,2,2,0,PROB_BEGIN,0,0,0,0,0,1507528197,0,f,0,0,0,0,0,0,1
2017/10/09,14:49:59,1,31410196,2,2,1,SET,1,1,1,0,0,1507528197,0,f,0,0,0,0,0,0,1
2017/10/09,14:50:04,301,31410196,2,2,2,SET,3,3,1,0,3,1507528197,0,f,0,1,0,0,0,1,1
2017/10/09,14:50:05,321,31410196,2,2,3,SET,2,2,1,2,3,1507528197,0,s,1,1,1,1,1,5,1
2017/10/09,14:50:05,321,31410196,2,2,3,CHECK,0,0,1,2,3,1507528197,1,s,1,1,1,1,1,5,1
2017/10/09,14:50:06,0,31410196,2,3,0,PROB_BEGIN,0,0,0,0,0,1507528206,0,f,0,0,0,0,0,0,1
2017/10/09,14:50:11,300,31410196,2,3,1,SET,3,3,0,0,3,1507528206,0,f,0,1,0,0,0,1,1
2017/10/09,14:50:13,320,31410196,2,3,2,SET,2,2,0,2,3,1507528206,0,f,0,1,0,0,0,1,1
2017/10/09,14:50:15,321,31410196,2,3,3,SET,1,1,1,2,3,1507528206,0,s,1,1,1,1,1,5,1
2017/10/09,14:50:15,321,31410196,2,3,3,CHECK,0,0,1,2,3,1507528206,1,s,1,1,1,1,1,5,1
2017/10/09,14:50:16,0,31410196,2,4,0,PROB_BEGIN,0,0,0,0,0,1507528216,0,f,0,0,0,0,0,0,1
2017/10/09,14:50:19,300,31410196,2,4,1,SET,3,3,0,0,3,1507528216,0,f,0,1,0,0,0,1,1
2017/10/09,14:50:22,320,31410196,2,4,2,SET,2,2,0,2,3,1507528216,0,f,0,1,0,0,0,1,1
2017/10/09,14:50:26,321,31410196,2,4,3,SET,1,1,1,2,3,1507528216,0,s,1,1,1,1,1,5,1
2017/10/09,14:50:27,321,31410196,2,4,3,CHECK,0,0,1,2,3,1507528216,1,s,1,1,1,1,1,5,1
2017/10/09,14:50:27,0,31410196,2,5,0,PROB_BEGIN,0,0,0,0,0,1507528227,0,f,0,0,0,0,0,0,1
2017/10/09,14:50:30,300,31410196,2,5,1,SET,3,3,0,0,3,1507528227,0,f,0,1,0,0,0,1,1
2017/10/09,14:50:32,301,31410196,2,5,2,SET,1,1,1,0,3,1507528227,0,f,0,1,0,0,0,1,1
2017/10/09,14:50:34,321,31410196,2,5,3,SET,2,2,1,2,3,1507528227,0,s,1,1,1,1,1,5,1
2017/10/09,14:50:34,321,31410196,2,5,3,CHECK,0,0,1,2,3,1507528227,1,s,1,1,1,1,1,5,1
2017/10/09,14:50:37,0,31410196,3,1,0,PROB_BEGIN,0,0,0,0,0,1507528237,0,f,0,0,0,0,0,0,1
2017/10/09,14:51:01,60,31410196,3,1,1,SET,2,6,0,6,0,1507528237,0,f,0,0,0,0,0,0,1
2017/10/09,14:51:09,63,31410196,3,1,2,SET,1,3,3,6,0,1507528237,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:13,63,31410196,3,1,3,REMOVE,2,6,3,6,0,1507528237,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:15,403,31410196,3,1,4,SET,3,4,3,0,4,1507528237,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:16,403,31410196,3,1,5,REMOVE,3,4,3,0,4,1507528237,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:19,23,31410196,3,1,6,SET,2,2,3,2,0,1507528237,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:19,23,31410196,3,1,7,REMOVE,2,2,3,2,0,1507528237,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:20,203,31410196,3,1,8,SET,3,2,3,0,2,1507528237,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:22,213,31410196,3,1,9,SET,2,1,3,1,2,1507528237,0,s,1,1,1,1,1,5,1
2017/10/09,14:51:22,213,31410196,3,1,9,CHECK,0,0,3,1,2,1507528237,1,s,1,1,1,1,1,5,1
2017/10/09,14:51:23,0,31410196,3,2,0,PROB_BEGIN,0,0,0,0,0,1507528283,0,f,0,0,0,0,0,0,1
2017/10/09,14:51:26,400,31410196,3,2,1,SET,3,4,0,0,4,1507528283,0,f,0,0,0,0,0,0,1
2017/10/09,14:51:31,403,31410196,3,2,2,SET,1,3,3,0,4,1507528283,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:35,423,31410196,3,2,3,SET,2,2,3,2,4,1507528283,0,f,0,1,0,1,1,3,1
2017/10/09,14:51:36,423,31410196,3,2,3,CHECK,0,0,3,2,4,1507528283,1,f,0,1,0,1,1,3,1
2017/10/09,14:51:38,423,31410196,3,2,4,REMOVE,2,2,3,2,4,1507528283,1,f,0,1,0,1,1,3,1
2017/10/09,14:51:40,403,31410196,3,2,5,REMOVE,3,4,3,0,4,1507528283,1,f,0,1,0,0,0,1,1
2017/10/09,14:51:41,203,31410196,3,2,6,SET,3,2,3,0,2,1507528283,1,f,0,1,0,0,0,1,1
2017/10/09,14:51:42,213,31410196,3,2,7,SET,2,1,3,1,2,1507528283,1,s,1,1,1,1,1,5,1
2017/10/09,14:51:43,213,31410196,3,2,7,CHECK,0,0,3,1,2,1507528283,2,s,1,1,1,1,1,5,1
2017/10/09,14:51:44,0,31410196,3,3,0,PROB_BEGIN,0,0,0,0,0,1507528304,0,f,0,0,0,0,0,0,1
2017/10/09,14:51:49,3,31410196,3,3,1,SET,1,3,3,0,0,1507528304,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:51,13,31410196,3,3,2,SET,2,1,3,1,0,1507528304,0,f,0,1,0,0,0,1,1
2017/10/09,14:51:52,213,31410196,3,3,3,SET,3,2,3,1,2,1507528304,0,s,1,1,1,1,1,5,1
2017/10/09,14:51:52,213,31410196,3,3,3,CHECK,0,0,3,1,2,1507528304,1,s,1,1,1,1,1,5,1
2017/10/09,14:51:53,0,31410196,3,4,0,PROB_BEGIN,0,0,0,0,0,1507528313,0,f,0,0,0,0,0,0,1
2017/10/09,14:51:56,3,31410196,3,4,1,SET,1,3,3,0,0,1507528313,0,f,0,1,0,0,0,1,1
2017/10/09,14:52:01,13,31410196,3,4,2,SET,2,1,3,1,0,1507528313,0,f,0,1,0,0,0,1,1
2017/10/09,14:52:03,213,31410196,3,4,3,SET,3,2,3,1,2,1507528313,0,s,1,1,1,1,1,5,1
2017/10/09,14:52:03,213,31410196,3,4,3,CHECK,0,0,3,1,2,1507528313,1,s,1,1,1,1,1,5,1
2017/10/09,14:52:04,0,31410196,3,5,0,PROB_BEGIN,0,0,0,0,0,1507528324,0,f,0,0,0,0,0,0,1
2017/10/09,14:52:08,3,31410196,3,5,1,SET,1,3,3,0,0,1507528324,0,f,0,1,0,0,0,1,1
2017/10/09,14:52:09,13,31410196,3,5,2,SET,2,1,3,1,0,1507528324,0,f,0,1,0,0,0,1,1
2017/10/09,14:52:12,213,31410196,3,5,3,SET,3,2,3,1,2,1507528324,0,s,1,1,1,1,1,5,1
2017/10/09,14:52:13,213,31410196,3,5,3,CHECK,0,0,3,1,2,1507528324,1,s,1,1,1,1,1,5,1
2017/10/09,15:09:45,0,31610021,1,1,0,PROB_BEGIN,0,0,0,0,0,1507529385,0,f,0,0,0,0,0,0,1
2017/10/09,15:10:32,2,31610021,1,1,1,SET,1,2,2,0,0,1507529385,0,f,0,0,0,0,0,0,1
2017/10/09,15:10:33,12,31610021,1,1,2,SET,2,1,2,1,0,1507529385,0,f,0,0,0,0,0,0,1
2017/10/09,15:10:34,312,31610021,1,1,3,SET,3,3,2,1,3,1507529385,0,s,1,1,1,1,1,5,1
2017/10/09,15:10:35,312,31610021,1,1,3,CHECK,0,0,2,1,3,1507529385,1,s,1,1,1,1,1,5,1
2017/10/09,15:10:36,0,31610021,1,2,0,PROB_BEGIN,0,0,0,0,0,1507529436,0,f,0,0,0,0,0,0,1
2017/10/09,15:10:57,1,31610021,1,2,1,SET,1,1,1,0,0,1507529436,0,f,0,0,0,0,0,0,1
2017/10/09,15:11:00,21,31610021,1,2,2,SET,2,2,1,2,0,1507529436,0,f,0,0,0,0,0,0,1
2017/10/09,15:11:03,321,31610021,1,2,3,SET,3,3,1,2,3,1507529436,0,s,1,1,1,1,1,5,1
2017/10/09,15:11:04,321,31610021,1,2,3,CHECK,0,0,1,2,3,1507529436,1,s,1,1,1,1,1,5,1
2017/10/09,15:11:04,0,31610021,1,3,0,PROB_BEGIN,0,0,0,0,0,1507529464,0,f,0,0,0,0,0,0,1
2017/10/09,15:11:30,1,31610021,1,3,1,SET,1,1,1,0,0,1507529464,0,f,0,0,0,0,0,0,1
2017/10/09,15:11:33,21,31610021,1,3,2,SET,2,2,1,2,0,1507529464,0,f,0,0,0,0,0,0,1
2017/10/09,15:11:34,321,31610021,1,3,3,SET,3,3,1,2,3,1507529464,0,s,1,1,1,1,1,5,1
2017/10/09,15:11:34,321,31610021,1,3,3,CHECK,0,0,1,2,3,1507529464,1,s,1,1,1,1,1,5,1
2017/10/09,15:11:35,0,31610021,1,4,0,PROB_BEGIN,0,0,0,0,0,1507529495,0,f,0,0,0,0,0,0,1
2017/10/09,15:11:41,300,31610021,1,4,1,SET,3,3,0,0,3,1507529495,0,f,0,1,0,0,0,1,1
2017/10/09,15:11:43,304,31610021,1,4,2,SET,1,4,4,0,3,1507529495,0,f,0,1,0,0,0,1,1
2017/10/09,15:11:45,304,31610021,1,4,3,REMOVE,1,4,4,0,3,1507529495,0,f,0,1,0,0,0,1,1
2017/10/09,15:11:47,301,31610021,1,4,4,SET,1,1,1,0,3,1507529495,0,f,0,1,0,0,0,1,1
2017/10/09,15:11:47,321,31610021,1,4,5,SET,2,2,1,2,3,1507529495,0,s,1,1,1,1,1,5,1
2017/10/09,15:11:48,321,31610021,1,4,5,CHECK,0,0,1,2,3,1507529495,1,s,1,1,1,1,1,5,1
2017/10/09,15:11:49,0,31610021,1,5,0,PROB_BEGIN,0,0,0,0,0,1507529509,0,f,0,0,0,0,0,0,1
2017/10/09,15:12:01,6,31610021,1,5,1,SET,1,6,6,0,0,1507529509,0,f,0,0,0,0,0,0,1
2017/10/09,15:12:04,46,31610021,1,5,2,SET,2,4,6,4,0,1507529509,0,f,0,0,0,0,0,0,1
2017/10/09,15:12:05,46,31610021,1,5,3,REMOVE,1,6,6,4,0,1507529509,0,f,0,0,0,0,0,0,1
2017/10/09,15:12:09,40,31610021,1,5,4,REMOVE,2,4,0,4,0,1507529509,0,f,0,0,0,0,0,0,1
2017/10/09,15:12:11,1,31610021,1,5,5,SET,1,1,1,0,0,1507529509,0,f,0,0,0,0,0,0,1
2017/10/09,15:12:13,301,31610021,1,5,6,SET,3,3,1,0,3,1507529509,0,f,0,1,0,0,0,1,1
2017/10/09,15:12:13,301,31610021,1,5,7,REMOVE,3,3,1,0,3,1507529509,0,f,0,1,0,0,0,1,1
