,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
3782,2017/10/09,14:59:03,321,31710112,1,1,3,CHECK,0,0,1,2,3,1507528716,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,10,r
3787,2017/10/09,14:59:30,321,31710112,1,2,3,CHECK,0,0,1,2,3,1507528744,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,10,r
3792,2017/10/09,15:00:02,321,31710112,1,3,3,CHECK,0,0,1,2,3,1507528771,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,10,r
3797,2017/10/09,15:00:18,321,31710112,1,4,3,CHECK,0,0,1,2,3,1507528803,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,10,r
3802,2017/10/09,15:00:31,321,31710112,1,5,3,CHECK,0,0,1,2,3,1507528819,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,10,r
3807,2017/10/09,15:01:07,321,31710112,2,1,3,CHECK,0,0,1,2,3,1507528849,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,10,r
3812,2017/10/09,15:01:21,321,31710112,2,2,3,CHECK,0,0,1,2,3,1507528868,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,10,r
3817,2017/10/09,15:01:33,321,31710112,2,3,3,CHECK,0,0,1,2,3,1507528882,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,10,r
3822,2017/10/09,15:02:09,321,31710112,2,4,3,CHECK,0,0,1,2,3,1507528895,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,10,r
3827,2017/10/09,15:02:27,321,31710112,2,5,3,CHECK,0,0,1,2,3,1507528930,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,10,r
3841,2017/10/09,14:58:12,321,31710156,1,1,11,CHECK,0,0,1,2,3,1507528655,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
3848,2017/10/09,14:58:30,321,31710156,1,2,5,CHECK,0,0,1,2,3,1507528693,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
3853,2017/10/09,14:58:38,321,31710156,1,3,3,CHECK,0,0,1,2,3,1507528711,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
3858,2017/10/09,14:58:49,321,31710156,1,4,3,CHECK,0,0,1,2,3,1507528719,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
3867,2017/10/09,14:59:07,321,31710156,1,5,5,CHECK,0,0,1,2,3,1507528730,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
3883,2017/10/09,14:59:47,321,31710156,2,1,13,CHECK,0,0,1,2,3,1507528755,2,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
3891,2017/10/09,15:00:07,321,31710156,2,2,5,CHECK,0,0,1,2,3,1507528788,2,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
3896,2017/10/09,15:00:16,321,31710156,2,3,3,CHECK,0,0,1,2,3,1507528808,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
3903,2017/10/09,15:00:29,321,31710156,2,4,5,CHECK,0,0,1,2,3,1507528817,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
3910,2017/10/09,15:00:42,321,31710156,2,5,5,CHECK,0,0,1,2,3,1507528831,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
3937,2017/10/09,15:01:50,213,31710156,3,1,21,CHECK,0,0,3,1,2,1507528847,5,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
3944,2017/10/09,15:02:04,213,31710156,3,2,5,CHECK,0,0,3,1,2,1507528911,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
3949,2017/10/09,15:02:25,213,31710156,3,3,3,CHECK,0,0,3,1,2,1507528925,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,15,F*
3954,2017/10/09,15:02:36,213,31710156,3,4,3,CHECK,0,0,3,1,2,1507528946,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,15,F*
3965,2017/10/09,15:03:02,213,31710156,3,5,7,CHECK,0,0,3,1,2,1507528957,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,15,F*
3970,2017/10/09,15:22:09,321,31610121,1,1,3,CHECK,0,0,1,2,3,1507530118,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
3975,2017/10/09,15:22:23,321,31610121,1,2,3,CHECK,0,0,1,2,3,1507530131,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
3980,2017/10/09,15:22:36,321,31610121,1,3,3,CHECK,0,0,1,2,3,1507530144,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
3985,2017/10/09,15:22:51,321,31610121,1,4,3,CHECK,0,0,1,2,3,1507530157,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
3990,2017/10/09,15:23:03,321,31610121,1,5,3,CHECK,0,0,1,2,3,1507530172,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
3995,2017/10/09,15:23:20,321,31610121,2,1,3,CHECK,0,0,1,2,3,1507530187,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
4000,2017/10/09,15:23:37,321,31610121,2,2,3,CHECK,0,0,1,2,3,1507530201,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
4005,2017/10/09,15:23:51,321,31610121,2,3,3,CHECK,0,0,1,2,3,1507530218,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
4010,2017/10/09,15:24:03,321,31610121,2,4,3,CHECK,0,0,1,2,3,1507530232,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
4015,2017/10/09,15:24:18,321,31610121,2,5,3,CHECK,0,0,1,2,3,1507530244,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
4083,2017/10/09,15:27:35,123,31610121,3,1,57,CHECK,0,0,3,2,1,1507530262,10,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
4092,2017/10/09,15:28:10,123,31610121,3,2,7,CHECK,0,0,3,2,1,1507530461,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
4097,2017/10/09,15:28:25,123,31610121,3,3,3,CHECK,0,0,3,2,1,1507530491,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
4102,2017/10/09,15:28:42,123,31610121,3,4,3,CHECK,0,0,3,2,1,1507530505,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
4109,2017/10/09,15:28:56,123,31610121,3,5,5,CHECK,0,0,3,2,1,1507530523,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
4114,2017/10/09,15:04:17,321,31710074,1,1,3,CHECK,0,0,1,2,3,1507529039,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4119,2017/10/09,15:04:30,321,31710074,1,2,3,CHECK,0,0,1,2,3,1507529057,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
4129,2017/10/09,15:04:49,321,31710074,1,3,7,CHECK,0,0,1,2,3,1507529070,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4134,2017/10/09,15:05:03,321,31710074,1,4,3,CHECK,0,0,1,2,3,1507529089,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4144,2017/10/09,15:05:30,321,31710074,1,5,7,CHECK,0,0,1,2,3,1507529103,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4149,2017/10/09,15:05:48,321,31710074,2,1,3,CHECK,0,0,1,2,3,1507529132,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
4154,2017/10/09,15:05:58,321,31710074,2,2,3,CHECK,0,0,1,2,3,1507529148,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
4159,2017/10/09,15:06:04,321,31710074,2,3,3,CHECK,0,0,1,2,3,1507529159,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
4164,2017/10/09,15:06:21,321,31710074,2,4,3,CHECK,0,0,1,2,3,1507529165,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
4169,2017/10/09,15:06:29,321,31710074,2,5,3,CHECK,0,0,1,2,3,1507529181,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
4179,2017/10/09,15:07:25,213,31710074,3,1,7,CHECK,0,0,3,1,2,1507529190,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
4184,2017/10/09,15:07:39,213,31710074,3,2,3,CHECK,0,0,3,1,2,1507529245,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_2,15,F*
4189,2017/10/09,15:07:50,213,31710074,3,3,3,CHECK,0,0,3,1,2,1507529259,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,15,F*
4196,2017/10/09,15:08:16,213,31710074,3,4,5,CHECK,0,0,3,1,2,1507529270,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
4201,2017/10/09,15:08:31,213,31710074,3,5,3,CHECK,0,0,3,1,2,1507529297,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,15,F*
